Kind,Name,AvgCyclomatic,SumCyclomatic,MaxEssential,MaxNesting
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.getDiagnostico",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.getItens",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.getItensAplicaveis",,3,,2
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.getJustificativa",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.getPerspectiva",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.getTipo",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.getUnidade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.isIgnorada",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.setAvaliado",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.setAvaliador",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.setDiagnostico",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.setIgnorada",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.setJustificativa",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.setPerspectiva",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.setTipo",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Avaliacao.setUnidade",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.Comissao",1,2,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comissao.getUsuario",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comissao.setUsuario",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia",1,19,3,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia.equals",,3,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia.getDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia.getNome",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia.getTipo",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia.getUnidade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia.hashCode",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia.isExcluida",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia.isValidada",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia.setDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia.setExcluida",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia.setNome",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia.setTipo",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia.setUnidade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia.setValidada",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Competencia.toString",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento",1,26,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.getCategoria",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.getCompetencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.getDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.getDescricaoAtualizada",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.getImportancia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.getMapeamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.getResponsavelComissao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.getServidor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.getUnidade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.isConsolidado",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.isExcluido",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.isValid",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.setCategoria",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.setCompetencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.setConsolidado",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.setDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.setDescricaoAtualizada",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.setExcluido",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.setImportancia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.setMapeamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.setResponsavelComissao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.setServidor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.setUnidade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Comportamento.toString",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.ComportamentoSearch",1,12,1,0
Public Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.ComportamentoSearch.ComportamentoSearch",,1,,0
Public Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.ComportamentoSearch.ComportamentoSearch",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ComportamentoSearch.getCompetencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ComportamentoSearch.getIncluirSubUnidades",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ComportamentoSearch.getMapeamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ComportamentoSearch.getSituacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ComportamentoSearch.getUnidades",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ComportamentoSearch.setCompetencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ComportamentoSearch.setIncluirSubUnidades",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ComportamentoSearch.setMapeamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ComportamentoSearch.setSituacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ComportamentoSearch.setUnidades",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.ComportamentoSpecification",6,13,1,2
Public Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.ComportamentoSpecification.ComportamentoSpecification",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ComportamentoSpecification.toPredicate",,12,,2
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.CursoCapacitacao",1,18,3,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.CursoCapacitacao.equals",,3,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.CursoCapacitacao.getCargaHoraria",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.CursoCapacitacao.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.CursoCapacitacao.getInicio",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.CursoCapacitacao.getInstituicao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.CursoCapacitacao.getNome",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.CursoCapacitacao.getPerfil",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.CursoCapacitacao.getTermino",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.CursoCapacitacao.hashCode",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.CursoCapacitacao.setCargaHoraria",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.CursoCapacitacao.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.CursoCapacitacao.setInicio",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.CursoCapacitacao.setInstituicao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.CursoCapacitacao.setNome",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.CursoCapacitacao.setPerfil",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.CursoCapacitacao.setTermino",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.DadosPessoais",1,14,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosPessoais.getDataNasc",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosPessoais.getDeficiencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosPessoais.getEndereco",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosPessoais.getNome",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosPessoais.getNomeSocial",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosPessoais.getSexo",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosPessoais.getTelefone",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosPessoais.setDataNasc",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosPessoais.setDeficiencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosPessoais.setEndereco",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosPessoais.setNome",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosPessoais.setNomeSocial",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosPessoais.setSexo",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosPessoais.setTelefone",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.DadosProfissionais",1,16,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosProfissionais.getCargo",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosProfissionais.getEnderecoFuncional",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosProfissionais.getFuncao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosProfissionais.getImagem",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosProfissionais.getLotacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosProfissionais.getSiape",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosProfissionais.getTelefoneFuncional",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosProfissionais.getVinculo",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosProfissionais.setCargo",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosProfissionais.setEnderecoFuncional",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosProfissionais.setFuncao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosProfissionais.setImagem",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosProfissionais.setLotacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosProfissionais.setSiape",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosProfissionais.setTelefoneFuncional",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.DadosProfissionais.setVinculo",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico",1,26,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.getCriadoEm",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.getDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.getFimComportamental",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.getFimResponsabilidadeChefia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.getFimResponsabilidadeServidor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.getInicioComportamental",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.getInicioResponsabilidadeChefia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.getInicioResponsabilidadeServidor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.getMapeamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.getNome",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.isPeriodoAvaliacaoComportamental",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.isPeriodoAvaliacaoRespChefia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.isPeriodoAvaliacaoRespServidores",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.setCriadoEm",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.setDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.setFimComportamental",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.setFimResponsabilidadeChefia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.setFimResponsabilidadeServidor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.setInicioComportamental",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.setInicioResponsabilidadeChefia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.setInicioResponsabilidadeServidor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.setMapeamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.setNome",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Diagnostico.validarPrazo",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional",1,18,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.getAreasProfissional",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.getCargo",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.getInicio",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.getInstituicao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.getPerfil",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.getStatus",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.getTermino",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.getTipo",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.setAreasProfissional",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.setCargo",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.setInicio",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.setInstituicao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.setPerfil",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.setStatus",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.setTermino",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ExperienciaProfissional.setTipo",,1,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.model.IPermissaoNormalizacao",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.model.IPermissaoNormalizacao.hasEditingPermission",,0,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.Idioma",1,10,3,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Idioma.equals",,3,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Idioma.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Idioma.getNome",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Idioma.getUsuario",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Idioma.hashCode",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Idioma.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Idioma.setNome",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Idioma.setUsuario",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacao",1,13,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacao.getAvaliacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacao.getFator",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacao.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacao.getNota",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacao.getResponsabilidade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacao.isAvaliador",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacao.isNaoAplica",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacao.setAvaliacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacao.setFator",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacao.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacao.setNaoAplica",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacao.setNota",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacao.setResponsabilidade",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSearch",1,14,1,0
Public Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSearch.ItemAvaliacaoSearch",,1,,0
Public Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSearch.ItemAvaliacaoSearch",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSearch.getAvaliacoes",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSearch.getAvaliador",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSearch.getComportamentos",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSearch.getNotas",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSearch.getResponsabilidades",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSearch.getVisualizador",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSearch.setAvaliacoes",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSearch.setAvaliador",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSearch.setComportamentos",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSearch.setNotas",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSearch.setResponsabilidade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSearch.setVisualizador",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSpecification",3,6,1,1
Public Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSpecification.ItemAvaliacaoSpecification",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemAvaliacaoSpecification.toPredicate",,5,,1
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.ItemPreferencia",1,11,3,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemPreferencia.equals",,3,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemPreferencia.getDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemPreferencia.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemPreferencia.getPreferencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemPreferencia.hashCode",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemPreferencia.setDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemPreferencia.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemPreferencia.setPreferencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.ItemPreferencia.toString",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento",1,45,3,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.addAllUnidadesMapeadas",,2,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.addUnidadeMapeada",,2,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.equals",,3,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.getDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.getFimPerComportComissao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.getFimPerComportServidor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.getFimPerRespChefiaSuperior",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.getFimPerRespCom",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.getFimPerRespConsol",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.getFimPerRespGestor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.getInicioPerComportComissao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.getInicioPerComportServidor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.getInicioPerRespChefiaSuperior",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.getInicioPerRespCom",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.getInicioPerRespConsol",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.getInicioPerRespGestor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.getNome",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.getUnidadesMapeadas",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.hashCode",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.isPeriodoCadastroComportamentos",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.isPeriodoEdicaoChefiaResponsabilidades",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.isPeriodoEdicaoComissaoResponsabilidades",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.isPeriodoEdicaoConsolidacaoResponsabilidades",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.isPeriodoGestorEdicaoResponsabilidades",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.isPeriodoNormalizacaoComportamentos",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.setDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.setFimPerComportComissao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.setFimPerComportServidor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.setFimPerRespChefiaSuperior",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.setFimPerRespCom",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.setFimPerRespConsol",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.setFimPerRespGestor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.setInicioPerComportComissao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.setInicioPerComportServidor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.setInicioPerRespChefiaSuperior",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.setInicioPerRespCom",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.Mapeamento.setInicioPerRespConsol",,1,,0
